Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,III,Mauremys sinensis,Reptilia,Testudines,Geoemydidae,Mauremys,IT,CN,,18000,,live,,T,
2016,III,Mauremys sinensis,Reptilia,Testudines,Geoemydidae,Mauremys,JP,TW,CN,556,,derivatives,kg,T,C
2016,III,Mauremys sinensis,Reptilia,Testudines,Geoemydidae,Mauremys,KR,CN,,,27000,live,,T,C
2016,III,Mauremys sinensis,Reptilia,Testudines,Geoemydidae,Mauremys,LU,CN,,,10000,live,,T,C
2016,III,Mauremys sinensis,Reptilia,Testudines,Geoemydidae,Mauremys,MY,HK,CN,200,200,live,,T,C
2016,III,Mauremys sinensis,Reptilia,Testudines,Geoemydidae,Mauremys,US,TW,CN,69.09,,medicine,kg,T,C
2016,III,Hyaena hyaena,Mammalia,Carnivora,Hyaenidae,Hyaena,TR,DE,,1,1,live,,Z,C
2016,III,Hyaena hyaena,Mammalia,Carnivora,Hyaenidae,Hyaena,TR,IT,,1,1,live,,Z,C
2016,III,Hyaena hyaena,Mammalia,Carnivora,Hyaenidae,Hyaena,US,NA,,1,,skulls,,H,I
2016,III,Hyaena hyaena,Mammalia,Carnivora,Hyaenidae,Hyaena,US,TZ,,1,,trophies,,H,W
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,AR,NA,,,1,trophies,,H,W
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,AU,NA,,,1,trophies,,H,W
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,CN,ZA,,2,,bodies,,E,W
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,CZ,NA,,,1,skins,,H,W
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,CZ,NA,,1,,trophies,,H,W
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,FR,NA,,,1,trophies,,H,W
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,JP,ZA,,1,,skulls,,P,W
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,MX,NA,,,1,trophies,,H,W
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,RU,NA,,,1,trophies,,H,W
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,SE,NA,,,1,skulls,,H,W
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,US,ET,,8,,specimens,,S,I
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,US,NA,,7,5,trophies,,H,W
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,US,ZA,,1,,skulls,,H,W
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,US,ZA,,1,,trophies,,H,F
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,US,ZA,,1,,trophies,,H,I
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,US,ZA,,10,,trophies,,H,W
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,US,ZA,,3,,trophies,,P,I
2016,III,Proteles cristata,Mammalia,Carnivora,Hyaenidae,Proteles,ZA,NA,,,1,trophies,,H,W
2016,III,Dalbergia tucurensis,,Fabales,Leguminosae,Dalbergia,CN,NI,,156.347,,logs,m3,T,W
2016,III,Dalbergia tucurensis,,Fabales,Leguminosae,Dalbergia,CN,NI,,18.9,289.85,sawn wood,m3,T,W
2016,III,Dalbergia tucurensis,,Fabales,Leguminosae,Dalbergia,US,BR,,1,,timber,,P,I
2016,III,Dalbergia tucurensis,,Fabales,Leguminosae,Dalbergia,US,NI,HN,2,,timber,,T,I
2016,III,Dalbergia tucurensis,,Fabales,Leguminosae,Dalbergia,US,NI,,,10.33,sawn wood,m3,T,A
2016,III,Dalbergia tucurensis,,Fabales,Leguminosae,Dalbergia,US,NI,,,12.68,sawn wood,m3,T,W
2016,III,Dalbergia tucurensis,,Fabales,Leguminosae,Dalbergia,US,NL,,10,,sawn wood,m3,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,GH,GM,65,,logs,m3,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,GH,NG,34,,logs,m3,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,GH,,46396.171,,logs,m3,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,GH,,276.602,,sawn wood,m3,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,GM,GH,166.95,,logs,m3,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,GM,GN,16.5,,logs,m3,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,GM,NG,33,,logs,m3,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,GM,,16.5,,logs,m3,T,O
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,GM,,72298.030,,logs,m3,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,GM,,68.4,,logs,,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,GM,,1030,,sawn wood,m3,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,NG,,16.1,,logs,m3,T,O
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,NG,,50797.76,,logs,m3,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,NG,,2267850,,logs,kg,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,NG,,3215.741,233744,sawn wood,m3,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,NG,,434000,,sawn wood,kg,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,SL,,17556.66,,logs,m3,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,SL,,527,,sawn wood,m3,T,W
2016,III,Pterocarpus erinaceus,,Fabales,Leguminosae,Pterocarpus,CN,SN,ML,68,,logs,m3,T,W
2016,III,Choloepus hoffmanni,Mammalia,Pilosa,Megalonychidae,Choloepus,US,AU,CO,3,,skulls,,S,W
2016,III,Choloepus hoffmanni,Mammalia,Pilosa,Megalonychidae,Choloepus,US,AU,CR,1,,skulls,,S,W
2016,III,Choloepus hoffmanni,Mammalia,Pilosa,Megalonychidae,Choloepus,US,AU,EC,1,,skulls,,S,W
2016,III,Choloepus hoffmanni,Mammalia,Pilosa,Megalonychidae,Choloepus,US,AU,PA,2,,skulls,,S,W
2016,III,Choloepus hoffmanni,Mammalia,Pilosa,Megalonychidae,Choloepus,US,AU,PE,1,,skulls,,S,W
2016,III,Choloepus hoffmanni,Mammalia,Pilosa,Megalonychidae,Choloepus,US,CR,,47,,hair,,S,I
2016,III,Choloepus hoffmanni,Mammalia,Pilosa,Megalonychidae,Choloepus,US,CR,,48,,skin pieces,,S,I
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,AR,BO,,120.706,,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,AR,BR,,146.608,,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,AR,CI,,,45422,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,BB,CI,,,90387,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,BB,US,CI,,20,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,BB,US,CI,,95,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,BB,US,GH,,65,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,BE,CI,,,38065,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,BE,GH,,40.04,,sawn wood,m3,,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,CA,CI,,,44680,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,CH,DE,BR,,10.435,sawn wood,cm3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,CH,ES,BR,,0.005,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,CL,CI,,,51616,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,CL,ES,BR,,0.04,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,CN,BO,,35.001,,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,CN,BR,,33.016,,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,CN,CI,,,162211,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,CN,ES,BR,3.825,34.10,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,CN,GH,,45.538,,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,CN,SR,,44.941,,logs,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,CN,XX,,185.582,,logs,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,DE,BR,,14.635,,veneer,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,DE,CI,,,34512,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,DE,CI,,34.512,,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,DE,GT,,10.14,,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,DE,PE,,,462,specimens,,S,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,DE,SR,,31.56,,logs,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,DO,BR,,81.37,,timber,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,DO,CI,,,3918565,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,DO,CI,,2236.615,,timber,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,DO,GH,,39.22,,timber,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,DO,GH,,42.76,,timber,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,DO,GT,,258.30,,timber,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,DO,US,XX,,33,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,DO,US,,32.57,,timber,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,ES,BR,,509.861,,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,GP,CI,,,79433,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,HK,ES,BR,,0.19,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,IR,ES,BR,,0.06,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,IT,BO,,1.518,,veneer,m2,T,
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,IT,BR,,15.845,,veneer,m3,T,
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,JP,ES,BR,0.958,0.96,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,JP,ES,PE,1.657,1.66,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,KR,ES,BR,,0.95,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,LB,CI,,,40761,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,MF,US,GH,,12,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,MX,CI,,,2045545,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,NO,ES,BR,,0.003,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,PT,BR,,55.85,,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,PY,ES,BR,,0.004,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,TH,ES,BR,,1.59,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,TR,ES,BR,,0.02,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,TW,ES,BR,,2.17,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,US,BO,,263,,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,US,BR,,8,,sawn wood,,T,I
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,US,BR,,6,,veneer,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,US,BZ,,167,,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,US,CI,,744,1280697.7,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,US,CR,,1,,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,US,ES,BR,,0.07,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,US,ES,BR,,1,sawn wood,,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,US,GH,,878,,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,US,GT,,270000,,sawn wood,cm3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,US,GT,,151,,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,US,HN,,9,,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,US,NI,,2,3.05,sawn wood,m3,T,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,US,PE,,,21,specimens,,S,W
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,UY,CI,,,160897,sawn wood,m3,T,A
2016,III,Cedrela odorata,,Sapindales,Meliaceae,Cedrela,VN,CI,,,44529,sawn wood,m3,T,A
2016,III,Eira barbara,Mammalia,Carnivora,Mustelidae,Eira,CH,GB,CH,,1,live,,Z,F
2016,III,Eira barbara,Mammalia,Carnivora,Mustelidae,Eira,CH,GB,,,1,live,,Z,C
2016,III,Eira barbara,Mammalia,Carnivora,Mustelidae,Eira,CH,NL,DE,,2,live,,Z,C
2016,III,Eira barbara,Mammalia,Carnivora,Mustelidae,Eira,FR,DE,,1,,live,,,
2016,III,Eira barbara,Mammalia,Carnivora,Mustelidae,Eira,NL,GY,,,3,live,,T,W
2016,III,Eira barbara,Mammalia,Carnivora,Mustelidae,Eira,US,GY,,8,8,live,,T,W
2016,III,Galictis vittata,Mammalia,Carnivora,Mustelidae,Galictis,NL,GY,,,2,live,,T,W
2016,III,Galictis vittata,Mammalia,Carnivora,Mustelidae,Galictis,NP,GY,,,1,live,,T,W
2016,III,Galictis vittata,Mammalia,Carnivora,Mustelidae,Galictis,US,GY,,5,5,live,,T,W
2016,III,Martes flavigula,Mammalia,Carnivora,Mustelidae,Martes,US,GB,RU,4,,specimens,,S,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,AR,NA,,,1,skins,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,AR,NA,,,1,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,AT,NA,,1,1,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,AT,NA,,1,,trophies,,P,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,AU,NA,,,1,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,BE,ZA,,4,,trophies,,,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,CA,AT,XX,,1,bone pieces,,Q,O
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,CA,NA,,,1,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,CA,ZW,,,2,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,CN,ZA,,2,,bodies,,E,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,CZ,ZA,,1,,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,DE,ZA,,4,,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,ES,NA,,1,1,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,ES,ZA,,3,,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,ES,ZW,,1,,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,MX,NA,,,1,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,RU,NA,,,1,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,SE,ZA,,1,,bodies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,US,NA,,,3,bodies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,US,NA,,13,10,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,US,TZ,,3,,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,US,ZA,ZW,1,,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,US,ZA,,35,,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,US,ZW,,10,7,trophies,,H,W
2016,III,Mellivora capensis,Mammalia,Carnivora,Mustelidae,Mellivora,ZA,NA,,,2,trophies,,H,W
2016,III,Mustela altaica,Mammalia,Carnivora,Mustelidae,Mustela,US,MN,,6,,specimens,,S,W
2016,III,Mustela erminea,Mammalia,Carnivora,Mustelidae,Mustela,FR,JP,XX,,2,garments,,Q,O
2016,III,Mustela erminea,Mammalia,Carnivora,Mustelidae,Mustela,JP,FR,XX,2,,garments,,Q,O
2016,III,Mustela erminea ferghanae,Mammalia,Carnivora,Mustelidae,Mustela,FR,JP,XX,2,,garments,,Q,O
2016,III,Mustela erminea ferghanae,Mammalia,Carnivora,Mustelidae,Mustela,JP,FR,XX,,2,garments,,Q,O
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,AE,DE,CN,,0.005,hair,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,AU,DE,CN,,112.386,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,AU,DE,CN,,0.048,hair,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,AU,ES,CN,,144,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,AU,FR,CN,,8381,hair products,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,BR,DE,CN,,4.671,hair,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,CA,DE,CN,,124.333,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,CA,ES,CN,,138.90,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,CA,FR,CN,,300,hair products,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,CA,US,CN,,2943,hair products,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,CH,DE,CN,,3,garments,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,CL,DE,CN,,189.319,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,CN,DE,CN,,53,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,CN,DE,CN,,0.798,hair,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,CN,ES,CN,,881,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,CN,ES,CN,7900,,hair products,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,CN,ES,XX,6800,,hair products,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,CN,GB,CN,,4201,hair,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,CO,ES,CN,,11.70,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,DE,CN,,90,,garments,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,DE,CN,,2236.75,,hair,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,DE,CN,,218,,plates,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,DE,CN,,20,,tails,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,DE,RU,,5711,,skins,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,DE,RU,,1992,,skins,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,DE,RU,,5000,,tails,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,FR,AU,CN,3000,,hair products,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,GB,CN,,515.47,,hair,kg,,
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,GB,RU,,6.14,,hair,kg,,
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,IL,FR,CN,,902,hair products,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,JP,DE,CN,,103.285,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,JP,DE,CN,,0.0135,hair,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,JP,ES,CN,,130,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,JP,FR,CN,,2192,hair products,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,KR,ES,CN,,42,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,LK,GB,CN,,7,hair,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,MX,FR,CN,,120,hair products,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,MY,DE,CN,,94.245,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,NO,DE,CN,,0.0026,hair,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,NZ,DE,CN,,76.938,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,NZ,DE,CN,0.0166,,hair,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,SG,DE,CN,,35,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,SG,ES,CN,,111.20,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,TR,ES,CN,,21,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,CN,1533,9904.904,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,CN,111,11.168,hair,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,CN,3631,,hair,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,CN,2351.04,,hair products,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,CN,308.08,,hair products,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,CN,107,,hair products,,T,I
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,CN,33428,,hair products,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,RU,,249.707,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,RU,,1.615,hair,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,RU,2547,,hair,,T,I
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,RU,1262,,hair,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,RU,249.7,,hair products,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,RU,0.43,,hair products,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,RU,1827,,hair products,,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,XX,,106.8,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,DE,XX,21,,hair products,,T,I
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,ES,CN,538.5,4280.03,hair,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,ES,CN,0.14,,hair,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,ES,CN,1295.4,,hair products,g,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,ES,CN,0.83,,hair products,kg,T,W
2016,III,Mustela sibirica,Mammalia,Carnivora,Mustelidae,Mustela,US,ES,CN,4862,,hair products,,T,W
